State,Total Expenses,Product,Sales,Market Size,Profit,Market,Marketing,Product Type,Inventory,Type
Texas,46,Caffe Latte,130,Major Market,41,South,17,Espresso,-587,Regular
Texas,87,Columbian,498,Major Market,246,South,66,Coffee,923,Regular
Texas,37,Caffe Mocha,254,Major Market,155,South,29,Espresso,821,Regular
Texas,45,Chamomile,125,Major Market,27,South,17,Herbal Tea,410,Decaf
Texas,36,Lemon,107,Major Market,28,South,13,Herbal Tea,424,Decaf
Texas,55,Caffe Latte,180,Major Market,53,South,23,Espresso,558,Regular
Texas,51,Caffe Latte,150,Major Market,39,South,19,Espresso,-718,Regular
Texas,86,Columbian,456,Major Market,161,South,64,Coffee,969,Regular
Texas,36,Caffe Mocha,238,Major Market,142,South,25,Espresso,777,Regular
Texas,38,Decaf Espresso,230,Major Market,98,South,26,Espresso,608,Decaf
Texas,33,Decaf Espresso,211,Major Market,125,South,22,Espresso,460,Decaf
Texas,44,Chamomile,118,Major Market,24,South,16,Herbal Tea,397,Decaf
Texas,54,Caffe Latte,170,Major Market,48,South,22,Espresso,9,Regular
Texas,55,Caffe Latte,182,Major Market,55,South,23,Espresso,-868,Regular
Texas,37,Decaf Irish Cream,178,Major Market,63,South,25,Coffee,593,Decaf
Texas,38,Caffe Mocha,243,Major Market,106,South,27,Espresso,766,Regular
Texas,43,Chamomile,110,Major Market,20,South,15,Herbal Tea,420,Decaf
Texas,41,Chamomile,117,Major Market,33,South,16,Herbal Tea,397,Decaf
Texas,51,Caffe Latte,160,Major Market,58,South,19,Espresso,-718,Regular
Texas,26,Decaf Irish Cream,92,Major Market,26,South,13,Coffee,536,Decaf
Texas,39,Decaf Irish Cream,206,Major Market,104,South,27,Coffee,603,Decaf
Texas,45,Caffe Mocha,309,Major Market,188,South,33,Espresso,930,Regular
Texas,33,Decaf Espresso,187,Major Market,78,South,21,Espresso,580,Decaf
Texas,44,Chamomile,123,Major Market,27,South,17,Herbal Tea,361,Decaf
Texas,47,Chamomile,149,Major Market,49,South,19,Herbal Tea,329,Decaf
Texas,41,Chamomile,122,Major Market,37,South,17,Herbal Tea,361,Decaf
Texas,37,Lemon,129,Major Market,52,South,15,Herbal Tea,351,Decaf
Texas,96,Columbian,520,Major Market,185,South,74,Coffee,1246,Regular
Texas,26,Decaf Irish Cream,98,Major Market,39,South,13,Coffee,536,Decaf
Texas,35,Caffe Mocha,213,Major Market,91,South,24,Espresso,756,Regular
Texas,47,Chamomile,147,Major Market,47,South,19,Herbal Tea,411,Decaf
Texas,37,Lemon,114,Major Market,31,South,14,Herbal Tea,424,Decaf
Texas,48,Caffe Latte,135,Major Market,33,South,17,Espresso,-321,Regular
Texas,87,Columbian,467,Major Market,166,South,66,Coffee,923,Regular
Texas,109,Columbian,672,Major Market,345,South,96,Coffee,1296,Regular
Texas,37,Decaf Irish Cream,190,Major Market,93,South,25,Coffee,593,Decaf
Texas,46,Chamomile,143,Major Market,46,South,18,Herbal Tea,323,Decaf
Texas,91,Columbian,490,Major Market,174,South,69,Coffee,1272,Regular
Texas,39,Decaf Irish Cream,190,Major Market,68,South,27,Coffee,584,Decaf
Texas,26,Decaf Irish Cream,106,Major Market,45,South,14,Coffee,531,Decaf
Texas,26,Decaf Espresso,134,Major Market,54,South,15,Espresso,456,Decaf
Texas,32,Decaf Espresso,189,Major Market,80,South,21,Espresso,449,Decaf
Texas,33,Decaf Espresso,198,Major Market,84,South,22,Espresso,460,Decaf
Texas,56,Caffe Latte,201,Major Market,86,South,24,Espresso,378,Regular
Texas,54,Caffe Latte,181,Major Market,71,South,22,Espresso,9,Regular
Texas,88,Columbian,465,Major Market,164,South,66,Coffee,942,Regular
Texas,96,Columbian,525,Major Market,188,South,74,Coffee,1321,Regular
Texas,94,Columbian,562,Major Market,284,South,80,Coffee,1319,Regular
Texas,46,Caffe Mocha,302,Major Market,133,South,34,Espresso,959,Regular
Texas,33,Decaf Espresso,198,Major Market,84,South,22,Espresso,441,Decaf
Texas,117,Columbian,678,Major Market,250,South,96,Coffee,1296,Regular
Texas,37,Caffe Mocha,254,Major Market,155,South,29,Espresso,952,Regular
Texas,33,Decaf Espresso,199,Major Market,85,South,22,Espresso,588,Decaf
Texas,33,Lemon,92,Major Market,28,South,12,Herbal Tea,414,Decaf
Texas,54,Caffe Latte,192,Major Market,80,South,23,Espresso,189,Regular
Utah,44,Amaretto,165,Small Market,46,West,23,Coffee,956,Regular
Utah,44,Amaretto,163,Small Market,45,West,22,Coffee,949,Regular
Utah,44,Amaretto,167,Small Market,47,West,23,Coffee,965,Regular
Utah,42,Amaretto,148,Small Market,38,West,21,Coffee,998,Regular
Utah,41,Amaretto,142,Small Market,36,West,20,Coffee,1042,Regular
Utah,40,Amaretto,132,Small Market,32,West,18,Coffee,1070,Regular
Utah,41,Amaretto,142,Small Market,36,West,20,Coffee,1053,Regular
Utah,40,Amaretto,139,Small Market,36,West,19,Coffee,1075,Regular
Utah,44,Amaretto,174,Small Market,67,West,22,Coffee,949,Regular
Utah,39,Amaretto,147,Small Market,52,West,21,Coffee,998,Regular
Utah,38,Amaretto,141,Small Market,50,West,20,Coffee,1042,Regular
Utah,33,Amaretto,109,Small Market,33,West,15,Coffee,1064,Regular
Utah,41,Amaretto,145,Small Market,49,West,19,Coffee,1059,Regular
Utah,41,Amaretto,151,Small Market,53,West,20,Coffee,1053,Regular
Utah,42,Amaretto,160,Small Market,58,West,21,Coffee,1060,Regular
Utah,40,Amaretto,148,Small Market,53,West,19,Coffee,1075,Regular
Utah,45,Columbian,130,Small Market,30,West,18,Coffee,312,Regular
Utah,45,Columbian,130,Small Market,30,West,18,Coffee,305,Regular
Utah,43,Columbian,119,Small Market,25,West,16,Coffee,311,Regular
Utah,43,Columbian,113,Small Market,22,West,15,Coffee,334,Regular
Utah,41,Columbian,98,Small Market,15,West,13,Coffee,384,Regular
Utah,43,Columbian,113,Small Market,22,West,15,Coffee,380,Regular
Utah,42,Columbian,111,Small Market,22,West,15,Coffee,375,Regular
Utah,44,Columbian,124,Small Market,27,West,17,Coffee,380,Regular
Utah,47,Columbian,145,Small Market,47,West,18,Coffee,312,Regular
Utah,45,Columbian,139,Small Market,45,West,18,Coffee,305,Regular
Utah,43,Columbian,127,Small Market,37,West,16,Coffee,311,Regular
Utah,40,Columbian,112,Small Market,30,West,15,Coffee,334,Regular
Utah,40,Columbian,107,Small Market,26,West,15,Coffee,367,Regular
Utah,38,Columbian,99,Small Market,22,West,14,Coffee,388,Regular
Utah,38,Columbian,97,Small Market,21,West,13,Coffee,384,Regular
Utah,42,Columbian,118,Small Market,33,West,15,Coffee,375,Regular
Utah,44,Columbian,132,Small Market,40,West,17,Coffee,380,Regular
Utah,44,Columbian,121,Small Market,31,West,16,Coffee,392,Regular
Utah,66,Decaf Irish Cream,193,Small Market,41,West,32,Coffee,484,Decaf
Utah,66,Decaf Irish Cream,189,Small Market,38,West,32,Coffee,476,Decaf
Utah,64,Decaf Irish Cream,178,Small Market,34,West,30,Coffee,494,Decaf
Utah,62,Decaf Irish Cream,173,Small Market,34,West,29,Coffee,529,Decaf
Utah,61,Decaf Irish Cream,169,Small Market,32,West,28,Coffee,580,Decaf
Utah,62,Decaf Irish Cream,169,Small Market,31,West,28,Coffee,613,Decaf
Utah,61,Decaf Irish Cream,160,Small Market,27,West,27,Coffee,606,Decaf
Utah,64,Decaf Irish Cream,177,Small Market,34,West,30,Coffee,593,Decaf
Utah,59,Decaf Irish Cream,153,Small Market,26,West,25,Coffee,619,Decaf
Utah,66,Decaf Irish Cream,206,Small Market,61,West,32,Coffee,484,Decaf
Utah,66,Decaf Irish Cream,201,Small Market,56,West,32,Coffee,476,Decaf
Utah,58,Decaf Irish Cream,171,Small Market,47,West,29,Coffee,529,Decaf
Utah,57,Decaf Irish Cream,167,Small Market,44,West,28,Coffee,580,Decaf
Utah,58,Decaf Irish Cream,167,Small Market,43,West,28,Coffee,613,Decaf
Utah,59,Decaf Irish Cream,160,Small Market,36,West,25,Coffee,599,Decaf
Utah,64,Decaf Irish Cream,189,Small Market,50,West,30,Coffee,593,Decaf
Utah,64,Decaf Irish Cream,196,Small Market,56,West,31,Coffee,601,Decaf
Utah,45,Green Tea,65,Small Market,-9,West,11,Tea,169,Regular
Utah,44,Green Tea,68,Small Market,-6,West,11,Tea,165,Regular
Utah,46,Green Tea,75,Small Market,-4,West,12,Tea,162,Regular
Utah,44,Green Tea,65,Small Market,-8,West,11,Tea,169,Regular
Utah,46,Green Tea,78,Small Market,-3,West,13,Tea,204,Regular
Utah,48,Green Tea,89,Small Market,1,West,15,Tea,219,Regular
Utah,45,Green Tea,65,Small Market,-9,West,11,Tea,215,Regular
Utah,43,Green Tea,54,Small Market,-13,West,9,Tea,212,Regular
Utah,43,Green Tea,56,Small Market,-12,West,9,Tea,209,Regular
Utah,40,Green Tea,45,Small Market,-15,West,7,Tea,218,Regular
Utah,47,Green Tea,73,Small Market,-14,West,11,Tea,169,Regular
Utah,44,Green Tea,72,Small Market,-9,West,11,Tea,165,Regular
Utah,46,Green Tea,80,Small Market,-6,West,12,Tea,162,Regular
Utah,43,Green Tea,77,Small Market,-4,West,13,Tea,204,Regular
Utah,45,Green Tea,88,Small Market,1,West,15,Tea,219,Regular
Utah,42,Green Tea,64,Small Market,-12,West,11,Tea,215,Regular
Utah,43,Green Tea,58,Small Market,-19,West,9,Tea,212,Regular
Utah,43,Green Tea,60,Small Market,-18,West,9,Tea,209,Regular
Utah,45,Green Tea,81,Small Market,-4,West,12,Tea,211,Regular
Utah,40,Green Tea,48,Small Market,-22,West,7,Tea,218,Regular
Utah,29,Caffe Mocha,112,Small Market,34,West,16,Espresso,623,Regular
Utah,27,Caffe Mocha,111,Small Market,36,West,15,Espresso,599,Regular
Utah,28,Caffe Mocha,111,Small Market,35,West,15,Espresso,593,Regular
Utah,34,Caffe Mocha,159,Small Market,56,West,22,Espresso,572,Regular
Utah,45,Caffe Mocha,231,Small Market,85,West,33,Espresso,552,Regular
Utah,43,Caffe Mocha,214,Small Market,77,West,31,Espresso,540,Regular
Utah,30,Caffe Mocha,125,Small Market,53,West,16,Espresso,623,Regular
Utah,28,Caffe Mocha,119,Small Market,52,West,16,Espresso,617,Regular
Utah,30,Caffe Mocha,127,Small Market,55,West,17,Espresso,605,Regular
Utah,25,Caffe Mocha,110,Small Market,50,West,15,Espresso,599,Regular
Utah,26,Caffe Mocha,105,Small Market,44,West,15,Espresso,587,Regular
Utah,34,Caffe Mocha,174,Small Market,86,West,25,Espresso,581,Regular
Utah,46,Caffe Mocha,251,Small Market,129,West,33,Espresso,564,Regular
Utah,43,Caffe Mocha,228,Small Market,114,West,31,Espresso,540,Regular
Utah,26,Decaf Espresso,123,Small Market,47,West,14,Espresso,821,Decaf
Utah,25,Decaf Espresso,123,Small Market,48,West,14,Espresso,814,Decaf
Utah,25,Decaf Espresso,121,Small Market,47,West,13,Espresso,809,Decaf
Utah,25,Decaf Espresso,115,Small Market,43,West,13,Espresso,821,Decaf
Utah,23,Decaf Espresso,109,Small Market,42,West,12,Espresso,844,Decaf
Utah,21,Decaf Espresso,92,Small Market,34,West,10,Espresso,876,Decaf
Utah,21,Decaf Espresso,83,Small Market,28,West,9,Espresso,890,Decaf
Utah,24,Decaf Espresso,108,Small Market,40,West,12,Espresso,886,Decaf
Utah,22,Decaf Espresso,99,Small Market,37,West,11,Espresso,881,Decaf
Utah,26,Decaf Espresso,132,Small Market,52,West,15,Espresso,885,Decaf
Utah,26,Decaf Espresso,123,Small Market,47,West,14,Espresso,898,Decaf
Utah,27,Decaf Espresso,138,Small Market,73,West,14,Espresso,821,Decaf
Utah,25,Decaf Espresso,131,Small Market,71,West,14,Espresso,814,Decaf
Utah,25,Decaf Espresso,129,Small Market,70,West,13,Espresso,809,Decaf
Utah,25,Decaf Espresso,123,Small Market,64,West,13,Espresso,821,Decaf
Utah,21,Decaf Espresso,108,Small Market,58,West,12,Espresso,844,Decaf
Utah,20,Decaf Espresso,91,Small Market,47,West,10,Espresso,876,Decaf
Utah,20,Decaf Espresso,86,Small Market,43,West,9,Espresso,894,Decaf
Utah,20,Decaf Espresso,82,Small Market,39,West,9,Espresso,890,Decaf
Utah,24,Decaf Espresso,115,Small Market,59,West,12,Espresso,886,Decaf
Utah,22,Decaf Espresso,106,Small Market,55,West,11,Espresso,881,Decaf
Utah,26,Decaf Espresso,141,Small Market,77,West,15,Espresso,885,Decaf
Utah,26,Decaf Espresso,131,Small Market,70,West,14,Espresso,898,Decaf
Utah,36,Chamomile,101,Small Market,24,West,13,Herbal Tea,236,Decaf
Utah,36,Chamomile,107,Small Market,28,West,13,Herbal Tea,231,Decaf
Utah,38,Chamomile,121,Small Market,34,West,15,Herbal Tea,241,Decaf
Utah,40,Chamomile,125,Small Market,34,West,16,Herbal Tea,265,Decaf
Utah,40,Chamomile,138,Small Market,42,West,17,Herbal Tea,302,Decaf
Utah,42,Chamomile,151,Small Market,48,West,19,Herbal Tea,329,Decaf
Utah,37,Chamomile,120,Small Market,34,West,15,Herbal Tea,315,Decaf
Utah,39,Chamomile,127,Small Market,36,West,16,Herbal Tea,327,Decaf
Utah,36,Chamomile,104,Small Market,33,West,12,Herbal Tea,241,Decaf
Utah,36,Chamomile,108,Small Market,36,West,13,Herbal Tea,236,Decaf
Utah,36,Chamomile,114,Small Market,42,West,13,Herbal Tea,231,Decaf
Utah,37,Chamomile,124,Small Market,47,West,16,Herbal Tea,265,Decaf
Utah,37,Chamomile,137,Small Market,58,West,17,Herbal Tea,302,Decaf
Utah,39,Chamomile,150,Small Market,66,West,19,Herbal Tea,329,Decaf
Utah,38,Chamomile,150,Small Market,68,West,19,Herbal Tea,322,Decaf
Utah,37,Chamomile,120,Small Market,45,West,14,Herbal Tea,316,Decaf
Utah,39,Chamomile,135,Small Market,53,West,16,Herbal Tea,327,Decaf
Utah,47,Lemon,120,Small Market,25,West,15,Herbal Tea,372,Decaf
Utah,45,Lemon,114,Small Market,24,West,14,Herbal Tea,366,Decaf
Utah,46,Lemon,119,Small Market,26,West,15,Herbal Tea,361,Decaf
Utah,47,Lemon,125,Small Market,28,West,16,Herbal Tea,372,Decaf
Utah,48,Lemon,132,Small Market,32,West,17,Herbal Tea,397,Decaf
Utah,52,Lemon,156,Small Market,42,West,20,Herbal Tea,436,Decaf
Utah,52,Lemon,160,Small Market,44,West,21,Herbal Tea,467,Decaf
Utah,52,Lemon,160,Small Market,44,West,21,Herbal Tea,460,Decaf
Utah,50,Lemon,139,Small Market,34,West,18,Herbal Tea,453,Decaf
Utah,46,Lemon,114,Small Market,23,West,14,Herbal Tea,447,Decaf
Utah,46,Lemon,109,Small Market,20,West,14,Herbal Tea,452,Decaf
Utah,49,Lemon,134,Small Market,39,West,15,Herbal Tea,372,Decaf
Utah,45,Lemon,121,Small Market,36,West,14,Herbal Tea,366,Decaf
Utah,46,Lemon,127,Small Market,39,West,15,Herbal Tea,361,Decaf
Utah,47,Lemon,133,Small Market,42,West,16,Herbal Tea,372,Decaf
Utah,45,Lemon,131,Small Market,44,West,17,Herbal Tea,397,Decaf
Utah,48,Lemon,159,Small Market,61,West,21,Herbal Tea,467,Decaf
Utah,48,Lemon,159,Small Market,61,West,21,Herbal Tea,460,Decaf
Utah,50,Lemon,148,Small Market,50,West,18,Herbal Tea,453,Decaf
Utah,46,Lemon,121,Small Market,34,West,14,Herbal Tea,447,Decaf
Utah,46,Lemon,116,Small Market,30,West,14,Herbal Tea,452,Decaf
Utah,46,Lemon,130,Small Market,42,West,15,Herbal Tea,462,Decaf
Utah,51,Mint,99,Small Market,-40,West,27,Herbal Tea,525,Decaf
Utah,49,Mint,102,Small Market,-31,West,26,Herbal Tea,625,Decaf
Utah,51,Mint,133,Small Market,-11,West,28,Herbal Tea,840,Decaf
Utah,53,Mint,136,Small Market,-15,West,30,Herbal Tea,973,Decaf
Utah,58,Mint,141,Small Market,-33,West,35,Herbal Tea,1142,Decaf
Utah,50,Mint,109,Small Market,-27,West,26,Herbal Tea,1698,Decaf
Utah,51,Mint,160,Small Market,17,West,28,Herbal Tea,1898,Decaf
Utah,54,Mint,111,Small Market,-62,West,27,Herbal Tea,525,Decaf
Utah,49,Mint,109,Small Market,-46,West,26,Herbal Tea,625,Decaf
Utah,51,Mint,142,Small Market,-16,West,28,Herbal Tea,840,Decaf
Utah,54,Mint,140,Small Market,-46,West,35,Herbal Tea,1142,Decaf
Utah,56,Mint,123,Small Market,-67,West,32,Herbal Tea,1574,Decaf
Utah,50,Mint,116,Small Market,-40,West,26,Herbal Tea,1698,Decaf
Utah,48,Mint,130,Small Market,-12,West,25,Herbal Tea,1804,Decaf
Utah,51,Mint,171,Small Market,25,West,28,Herbal Tea,1898,Decaf
Utah,63,Darjeeling,90,Small Market,-10,West,34,Tea,261,Regular
Utah,68,Darjeeling,104,Small Market,-7,West,39,Tea,256,Regular
Utah,69,Darjeeling,107,Small Market,-6,West,40,Tea,261,Regular
Utah,69,Darjeeling,104,Small Market,-8,West,39,Tea,282,Regular
Utah,82,Darjeeling,141,Small Market,0,West,53,Tea,338,Regular
Utah,69,Darjeeling,106,Small Market,-7,West,40,Tea,325,Regular
Utah,69,Darjeeling,106,Small Market,-7,West,40,Tea,325,Regular
Utah,73,Darjeeling,118,Small Market,-4,West,44,Tea,335,Regular
Utah,66,Darjeeling,101,Small Market,-16,West,34,Tea,261,Regular
Utah,70,Darjeeling,114,Small Market,-10,West,40,Tea,251,Regular
Utah,69,Darjeeling,114,Small Market,-9,West,40,Tea,261,Regular
Utah,64,Darjeeling,103,Small Market,-11,West,39,Tea,282,Regular
Utah,71,Darjeeling,124,Small Market,-4,West,47,Tea,313,Regular
Utah,80,Darjeeling,150,Small Market,3,West,57,Tea,332,Regular
Utah,70,Darjeeling,116,Small Market,-9,West,41,Tea,320,Regular
Utah,69,Darjeeling,113,Small Market,-10,West,40,Tea,325,Regular
Utah,73,Darjeeling,126,Small Market,-6,West,44,Tea,335,Regular
Utah,38,Earl Grey,82,Small Market,9,West,11,Tea,196,Regular
Utah,38,Earl Grey,82,Small Market,9,West,11,Tea,191,Regular
Utah,39,Earl Grey,85,Small Market,10,West,11,Tea,187,Regular
Utah,40,Earl Grey,88,Small Market,11,West,12,Tea,195,Regular
Utah,39,Earl Grey,92,Small Market,14,West,12,Tea,212,Regular
Utah,42,Earl Grey,103,Small Market,17,West,14,Tea,258,Regular
Utah,41,Earl Grey,105,Small Market,19,West,14,Tea,253,Regular
Utah,39,Earl Grey,92,Small Market,14,West,12,Tea,244,Regular
Utah,38,Earl Grey,82,Small Market,9,West,11,Tea,248,Regular
Utah,36,Earl Grey,91,Small Market,19,West,12,Tea,212,Regular
Utah,38,Earl Grey,95,Small Market,19,West,13,Tea,239,Regular
Utah,38,Earl Grey,104,Small Market,26,West,14,Tea,253,Regular
Utah,40,Earl Grey,97,Small Market,18,West,12,Tea,248,Regular
Utah,39,Earl Grey,98,Small Market,21,West,12,Tea,244,Regular
Utah,38,Earl Grey,87,Small Market,13,West,11,Tea,248,Regular
Utah,39,Earl Grey,95,Small Market,18,West,12,Tea,256,Regular
Utah,24,Caffe Latte,114,Small Market,44,West,12,Espresso,777,Regular
Utah,23,Caffe Latte,103,Small Market,38,West,11,Espresso,771,Regular
Utah,25,Caffe Latte,118,Small Market,45,West,13,Espresso,766,Regular
Utah,24,Caffe Latte,112,Small Market,43,West,12,Espresso,777,Regular
Utah,22,Caffe Latte,97,Small Market,36,West,10,Espresso,799,Regular
Utah,22,Caffe Latte,89,Small Market,31,West,10,Espresso,828,Regular
Utah,20,Caffe Latte,79,Small Market,27,West,8,Espresso,837,Regular
Utah,21,Caffe Latte,81,Small Market,27,West,9,Espresso,836,Regular
Utah,20,Caffe Latte,77,Small Market,26,West,8,Espresso,844,Regular
Utah,25,Caffe Latte,128,Small Market,69,West,12,Espresso,777,Regular
Utah,23,Caffe Latte,110,Small Market,56,West,11,Espresso,771,Regular
Utah,24,Caffe Latte,119,Small Market,64,West,12,Espresso,777,Regular
Utah,20,Caffe Latte,96,Small Market,50,West,10,Espresso,799,Regular
Utah,20,Caffe Latte,88,Small Market,43,West,10,Espresso,828,Regular
Utah,20,Caffe Latte,95,Small Market,50,West,10,Espresso,845,Regular
Utah,19,Caffe Latte,79,Small Market,39,West,8,Espresso,841,Regular
Utah,20,Caffe Latte,84,Small Market,40,West,8,Espresso,837,Regular
Utah,19,Caffe Latte,84,Small Market,42,West,8,Espresso,833,Regular
Utah,21,Caffe Latte,86,Small Market,40,West,9,Espresso,836,Regular
Utah,20,Caffe Latte,82,Small Market,39,West,8,Espresso,844,Regular
Utah,45,Amaretto,170,Small Market,47,West,24,Coffee,965,Regular
Utah,36,Amaretto,110,Small Market,24,West,15,Coffee,1064,Regular
Utah,41,Amaretto,136,Small Market,33,West,19,Coffee,1059,Regular
Utah,42,Amaretto,150,Small Market,39,West,21,Coffee,1060,Regular
Utah,47,Amaretto,190,Small Market,73,West,24,Coffee,965,Regular
Utah,44,Amaretto,176,Small Market,68,West,23,Coffee,956,Regular
Utah,44,Amaretto,178,Small Market,70,West,23,Coffee,965,Regular
Utah,37,Amaretto,131,Small Market,44,West,18,Coffee,1070,Regular
Utah,45,Columbian,124,Small Market,26,West,17,Coffee,299,Regular
Utah,43,Columbian,108,Small Market,19,West,15,Coffee,367,Regular
Utah,41,Columbian,100,Small Market,16,West,14,Coffee,388,Regular
Utah,44,Columbian,114,Small Market,21,West,16,Coffee,392,Regular
Utah,45,Columbian,132,Small Market,39,West,17,Coffee,299,Regular
Utah,43,Columbian,120,Small Market,33,West,15,Coffee,380,Regular
Utah,66,Decaf Irish Cream,190,Small Market,39,West,32,Coffee,494,Decaf
Utah,59,Decaf Irish Cream,150,Small Market,24,West,25,Coffee,599,Decaf
Utah,64,Decaf Irish Cream,184,Small Market,38,West,31,Coffee,601,Decaf
Utah,69,Decaf Irish Cream,213,Small Market,61,West,32,Coffee,494,Decaf
Utah,64,Decaf Irish Cream,190,Small Market,50,West,30,Coffee,494,Decaf
Utah,57,Decaf Irish Cream,159,Small Market,37,West,27,Coffee,606,Decaf
Utah,59,Decaf Irish Cream,163,Small Market,39,West,25,Coffee,619,Decaf
Utah,45,Green Tea,76,Small Market,-3,West,12,Tea,182,Regular
Utah,45,Green Tea,76,Small Market,-3,West,12,Tea,211,Regular
Utah,44,Green Tea,69,Small Market,-12,West,11,Tea,169,Regular
Utah,42,Green Tea,75,Small Market,-4,West,12,Tea,182,Regular
Utah,28,Caffe Mocha,112,Small Market,35,West,16,Espresso,617,Regular
Utah,28,Caffe Mocha,110,Small Market,34,West,15,Espresso,611,Regular
Utah,30,Caffe Mocha,119,Small Market,37,West,17,Espresso,605,Regular
Utah,28,Caffe Mocha,106,Small Market,32,West,15,Espresso,587,Regular
Utah,37,Caffe Mocha,176,Small Market,62,West,25,Espresso,581,Regular
Utah,46,Caffe Mocha,236,Small Market,87,West,33,Espresso,564,Regular
Utah,28,Caffe Mocha,117,Small Market,50,West,15,Espresso,611,Regular
Utah,26,Caffe Mocha,110,Small Market,48,West,15,Espresso,593,Regular
Utah,34,Caffe Mocha,169,Small Market,83,West,22,Espresso,572,Regular
Utah,45,Caffe Mocha,246,Small Market,126,West,33,Espresso,552,Regular
Utah,21,Decaf Espresso,87,Small Market,31,West,9,Espresso,894,Decaf
Utah,34,Chamomile,93,Small Market,21,West,12,Herbal Tea,241,Decaf
Utah,41,Chamomile,151,Small Market,49,West,19,Herbal Tea,322,Decaf
Utah,38,Chamomile,120,Small Market,33,West,15,Herbal Tea,310,Decaf
Utah,37,Chamomile,113,Small Market,30,West,14,Herbal Tea,316,Decaf
Utah,38,Chamomile,129,Small Market,50,West,15,Herbal Tea,241,Decaf
Utah,37,Chamomile,128,Small Market,50,West,15,Herbal Tea,315,Decaf
Utah,38,Chamomile,128,Small Market,49,West,15,Herbal Tea,310,Decaf
Utah,46,Lemon,122,Small Market,28,West,15,Herbal Tea,462,Decaf
Utah,48,Lemon,155,Small Market,58,West,20,Herbal Tea,436,Decaf
Utah,50,Mint,106,Small Market,-32,West,27,Herbal Tea,715,Decaf
Utah,61,Mint,169,Small Market,-12,West,37,Herbal Tea,1334,Decaf
Utah,60,Mint,139,Small Market,-41,West,37,Herbal Tea,1439,Decaf
Utah,56,Mint,115,Small Market,-45,West,32,Herbal Tea,1574,Decaf
Utah,48,Mint,122,Small Market,-8,West,25,Herbal Tea,1804,Decaf
Utah,50,Mint,113,Small Market,-47,West,27,Herbal Tea,715,Decaf
Utah,49,Mint,135,Small Market,-21,West,30,Herbal Tea,973,Decaf
Utah,57,Mint,167,Small Market,-17,West,37,Herbal Tea,1334,Decaf
Utah,56,Mint,138,Small Market,-57,West,37,Herbal Tea,1439,Decaf
Utah,70,Darjeeling,107,Small Market,-7,West,40,Tea,251,Regular
Utah,76,Darjeeling,125,Small Market,-3,West,47,Tea,313,Regular
Utah,86,Darjeeling,151,Small Market,2,West,57,Tea,332,Regular
Utah,70,Darjeeling,109,Small Market,-6,West,41,Tea,320,Regular
Utah,68,Darjeeling,111,Small Market,-10,West,39,Tea,256,Regular
Utah,76,Darjeeling,140,Small Market,0,West,53,Tea,338,Regular
Utah,69,Darjeeling,113,Small Market,-10,West,40,Tea,325,Regular
Utah,41,Earl Grey,96,Small Market,14,West,13,Tea,239,Regular
Utah,40,Earl Grey,91,Small Market,12,West,12,Tea,248,Regular
Utah,39,Earl Grey,89,Small Market,12,West,12,Tea,256,Regular
Utah,40,Earl Grey,92,Small Market,14,West,11,Tea,196,Regular
Utah,38,Earl Grey,87,Small Market,13,West,11,Tea,191,Regular
Utah,39,Earl Grey,91,Small Market,15,West,11,Tea,187,Regular
Utah,40,Earl Grey,94,Small Market,16,West,12,Tea,195,Regular
Utah,39,Earl Grey,102,Small Market,23,West,14,Tea,258,Regular
Utah,21,Caffe Latte,96,Small Market,36,West,10,Espresso,845,Regular
Utah,20,Caffe Latte,80,Small Market,28,West,8,Espresso,841,Regular
Utah,19,Caffe Latte,79,Small Market,28,West,8,Espresso,833,Regular
Utah,25,Caffe Latte,126,Small Market,67,West,13,Espresso,766,Regular
Washington,39,Columbian,130,Small Market,38,West,16,Coffee,338,Regular
Washington,41,Columbian,150,Small Market,48,West,19,Coffee,325,Regular
Washington,43,Columbian,167,Small Market,56,West,21,Coffee,438,Regular
Washington,41,Columbian,145,Small Market,59,West,16,Coffee,338,Regular
Washington,46,Columbian,180,Small Market,80,West,22,Coffee,340,Regular
Washington,45,Columbian,191,Small Market,91,West,25,Coffee,425,Regular
Washington,113,Decaf Irish Cream,220,Small Market,15,West,83,Coffee,541,Decaf
Washington,116,Decaf Irish Cream,227,Small Market,16,West,86,Coffee,532,Decaf
Washington,115,Decaf Irish Cream,227,Small Market,17,West,86,Coffee,554,Decaf
Washington,130,Decaf Irish Cream,264,Small Market,24,West,100,Coffee,665,Decaf
Washington,150,Decaf Irish Cream,317,Small Market,34,West,120,Coffee,705,Decaf
Washington,116,Decaf Irish Cream,242,Small Market,24,West,86,Coffee,532,Decaf
Washington,121,Decaf Irish Cream,262,Small Market,33,West,100,Coffee,665,Decaf
Washington,132,Decaf Irish Cream,294,Small Market,43,West,112,Coffee,717,Decaf
Washington,114,Decaf Irish Cream,238,Small Market,24,West,84,Coffee,692,Decaf
Washington,117,Decaf Irish Cream,245,Small Market,25,West,87,Coffee,683,Decaf
Washington,125,Decaf Irish Cream,266,Small Market,30,West,95,Coffee,716,Decaf
Washington,87,Green Tea,150,Small Market,0,West,57,Tea,506,Regular
Washington,69,Green Tea,105,Small Market,-8,West,39,Tea,617,Regular
Washington,84,Green Tea,144,Small Market,0,West,54,Tea,606,Regular
Washington,85,Green Tea,147,Small Market,1,West,55,Tea,613,Regular
